id,order_id,timestamp,event_type,status,filled,remaining,avg_fill_price,message
1069,712,2025-11-10T14:52:45.178534,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
1070,712,2025-11-10T14:52:45.182377,EXECUTION,,,,,"Filled 1.0 @ 6827.25"
1071,712,2025-11-10T14:52:45.187002,STATUS_UPDATE,Filled,1,0,6827.25,"Status: Filled"
1072,186,2025-11-10T14:53:31.949638,STATUS_UPDATE,PendingCancel,0,0,,"Status: PendingCancel"
1073,187,2025-11-10T14:53:31.958338,EXECUTION,,,,,"Filled 1.0 @ 6824.50"
1074,187,2025-11-10T14:53:31.962610,STATUS_UPDATE,Filled,1,0,6824.5,"Status: Filled"
1075,186,2025-11-10T14:53:31.964324,STATUS_UPDATE,Cancelled,0,0,,"Status: Cancelled"
1076,746,2025-11-10T14:54:15.054699,PLACED,Placed,,,,"BUY 2 ES"
1077,746,2025-11-10T14:54:15.117619,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1078,746,2025-11-10T14:54:15.124819,EXECUTION,,,,,"Filled 2.0 @ 6826.75"
1079,746,2025-11-10T14:54:15.126919,STATUS_UPDATE,Filled,2,0,6826.75,"Status: Filled"
1080,756,2025-11-10T14:54:37.668173,PLACED,Placed,,,,"BUY 2 ES"
1081,756,2025-11-10T14:54:37.728746,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1082,756,2025-11-10T14:54:37.734407,EXECUTION,,,,,"Filled 2.0 @ 6827.00"
1083,756,2025-11-10T14:54:37.738531,STATUS_UPDATE,Filled,2,0,6827.0,"Status: Filled"
1084,672,2025-11-10T14:54:48.675836,PLACED,Placed,,,,"SELL 2 ES"
1085,672,2025-11-10T14:54:48.737156,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1086,672,2025-11-10T14:54:48.745932,EXECUTION,,,,,"Filled 2.0 @ 6827.25"
1087,672,2025-11-10T14:54:48.748569,STATUS_UPDATE,Filled,2,0,6827.25,"Status: Filled"
1088,227,2025-11-10T14:55:01.648581,PLACED,Placed,,,,"BUY 2 ES"
1089,227,2025-11-10T14:55:01.709484,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1090,227,2025-11-10T14:55:01.713472,EXECUTION,,,,,"Filled 2.0 @ 6828.00"
1091,227,2025-11-10T14:55:01.717802,STATUS_UPDATE,Filled,2,0,6828.0,"Status: Filled"
1092,818,2025-11-10T14:57:26.395131,PLACED,Placed,,,,"SELL 2 ES"
1093,818,2025-11-10T14:57:26.463583,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1094,818,2025-11-10T14:57:26.471995,EXECUTION,,,,,"Filled 2.0 @ 6830.50"
1095,818,2025-11-10T14:57:26.474237,STATUS_UPDATE,Filled,2,0,6830.5,"Status: Filled"
1096,822,2025-11-10T14:57:32.143833,PLACED,Placed,,,,"SELL 2 ES"
1097,822,2025-11-10T14:57:32.243823,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1098,822,2025-11-10T14:57:32.248315,EXECUTION,,,,,"Filled 2.0 @ 6830.25"
1099,822,2025-11-10T14:57:32.252656,STATUS_UPDATE,Filled,2,0,6830.25,"Status: Filled"
1100,927,2025-11-10T15:22:08.497821,PLACED,Placed,,,,"BUY 2 ES"
1101,927,2025-11-10T15:22:08.594835,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1102,927,2025-11-10T15:22:08.599567,EXECUTION,,,,,"Filled 2.0 @ 6832.00"
1103,927,2025-11-10T15:22:08.602609,STATUS_UPDATE,Filled,2,0,6832.0,"Status: Filled"
1104,954,2025-11-10T15:23:56.267795,PLACED,Placed,,,,"BUY 2 ES"
1105,954,2025-11-10T15:23:56.380953,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1106,954,2025-11-10T15:23:56.389430,EXECUTION,,,,,"Filled 2.0 @ 6832.00"
1107,954,2025-11-10T15:23:56.394236,STATUS_UPDATE,Filled,2,0,6832.0,"Status: Filled"
1108,1065,2025-11-10T15:28:59.408189,PLACED,Placed,,,,"SELL 2 ES"
1109,1065,2025-11-10T15:28:59.472648,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1110,1065,2025-11-10T15:28:59.479980,EXECUTION,,,,,"Filled 2.0 @ 6834.25"
1111,1065,2025-11-10T15:28:59.482565,STATUS_UPDATE,Filled,2,0,6834.25,"Status: Filled"
1112,1071,2025-11-10T15:29:10.848435,PLACED,Placed,,,,"SELL 2 ES"
1113,1071,2025-11-10T15:29:10.907035,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1114,1071,2025-11-10T15:29:10.911558,EXECUTION,,,,,"Filled 2.0 @ 6835.00"
1115,1071,2025-11-10T15:29:10.917470,STATUS_UPDATE,Filled,2,0,6835.0,"Status: Filled"
1116,1117,2025-11-10T15:31:14.708464,PLACED,Placed,,,,"BUY 2 ES"
1117,1117,2025-11-10T15:31:14.777405,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1118,1117,2025-11-10T15:31:14.784126,EXECUTION,,,,,"Filled 2.0 @ 6830.50"
1119,1117,2025-11-10T15:31:14.787296,STATUS_UPDATE,Filled,2,0,6830.5,"Status: Filled"
1120,1121,2025-11-10T15:31:20.443154,PLACED,Placed,,,,"BUY 2 ES"
1121,1121,2025-11-10T15:31:20.497626,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1122,1121,2025-11-10T15:31:20.502871,EXECUTION,,,,,"Filled 2.0 @ 6830.50"
1123,1121,2025-11-10T15:31:20.504988,STATUS_UPDATE,Filled,2,0,6830.5,"Status: Filled"
1124,1219,2025-11-10T15:53:05.981491,PLACED,Placed,,,,"SELL 2 ES"
1125,1219,2025-11-10T15:53:06.164533,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1126,1219,2025-11-10T15:53:06.170485,EXECUTION,,,,,"Filled 2.0 @ 6808.50"
1127,1219,2025-11-10T15:53:06.174571,STATUS_UPDATE,Filled,2,0,6808.5,"Status: Filled"
1128,833,2025-11-10T15:53:47.963627,PLACED,Placed,,,,"SELL 2 ES"
1129,833,2025-11-10T15:53:48.106347,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1130,833,2025-11-10T15:53:48.111320,EXECUTION,,,,,"Filled 2.0 @ 6809.00"
1131,833,2025-11-10T15:53:48.115543,STATUS_UPDATE,Filled,2,0,6809.0,"Status: Filled"
1132,839,2025-11-10T15:54:47.082303,PLACED,Placed,,,,"BUY 2 ES"
1133,839,2025-11-10T15:54:47.137587,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1134,839,2025-11-10T15:54:47.140794,EXECUTION,,,,,"Filled 1.0 @ 6811.00"
1135,839,2025-11-10T15:54:47.142805,STATUS_UPDATE,PreSubmitted,1,1,6811.0,"Status: PreSubmitted"
1136,839,2025-11-10T15:54:47.144029,STATUS_UPDATE,Submitted,1,1,6811.0,"Status: Submitted"
1137,839,2025-11-10T15:54:47.150690,EXECUTION,,,,,"Filled 1.0 @ 6817.75"
1138,839,2025-11-10T15:54:47.151929,STATUS_UPDATE,Filled,2,0,6814.375,"Status: Filled"
1139,1276,2025-11-10T15:55:37.689128,PLACED,Placed,,,,"BUY 2 ES"
1140,1276,2025-11-10T15:55:37.746658,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1141,1276,2025-11-10T15:55:37.750550,EXECUTION,,,,,"Filled 2.0 @ 6809.25"
1142,1276,2025-11-10T15:55:37.753008,STATUS_UPDATE,Filled,2,0,6809.25,"Status: Filled"
1143,1322,2025-11-10T15:57:41.524615,PLACED,Placed,,,,"SELL 2 ES"
1144,1322,2025-11-10T15:57:41.591729,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1145,1322,2025-11-10T15:57:41.600795,EXECUTION,,,,,"Filled 2.0 @ 6809.00"
1146,1322,2025-11-10T15:57:41.603337,STATUS_UPDATE,Filled,2,0,6809.0,"Status: Filled"
1147,1326,2025-11-10T15:57:47.305007,PLACED,Placed,,,,"SELL 2 ES"
1148,1326,2025-11-10T15:57:47.361303,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1149,1326,2025-11-10T15:57:47.365953,EXECUTION,,,,,"Filled 2.0 @ 6808.50"
1150,1326,2025-11-10T15:57:47.367730,STATUS_UPDATE,Filled,2,0,6808.5,"Status: Filled"
1151,867,2025-11-10T16:00:34.704645,PLACED,Placed,,,,"BUY 2 ES"
1152,867,2025-11-10T16:00:34.774274,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1153,867,2025-11-10T16:00:34.782424,EXECUTION,,,,,"Filled 2.0 @ 6802.75"
1154,867,2025-11-10T16:00:34.785830,STATUS_UPDATE,Filled,2,0,6802.75,"Status: Filled"
1155,418,2025-11-10T16:00:53.024870,PLACED,Placed,,,,"BUY 2 ES"
1156,418,2025-11-10T16:00:53.082956,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1157,418,2025-11-10T16:00:53.088345,EXECUTION,,,,,"Filled 2.0 @ 6801.50"
1158,418,2025-11-10T16:00:53.091158,STATUS_UPDATE,Filled,2,0,6801.5,"Status: Filled"
1159,871,2025-11-10T16:01:01.841810,PLACED,Placed,,,,"BUY 2 ES"
1160,871,2025-11-10T16:01:01.898927,STATUS_UPDATE,PreSubmitted,0,2,,"Status: PreSubmitted"
1161,871,2025-11-10T16:01:01.906084,EXECUTION,,,,,"Filled 1.0 @ 6801.25"
1162,871,2025-11-10T16:01:01.908015,STATUS_UPDATE,PreSubmitted,1,1,6801.25,"Status: PreSubmitted"
1163,871,2025-11-10T16:01:01.909675,STATUS_UPDATE,Submitted,1,1,6801.25,"Status: Submitted"
1164,871,2025-11-10T16:01:02.396528,EXECUTION,,,,,"Filled 1.0 @ 6808.00"
1165,871,2025-11-10T16:01:02.400449,STATUS_UPDATE,Filled,2,0,6804.625,"Status: Filled"
1166,877,2025-11-10T16:01:38.442586,PLACED,Placed,,,,"SELL 4 ES"
1167,877,2025-11-10T16:01:38.496674,STATUS_UPDATE,PreSubmitted,0,4,,"Status: PreSubmitted"
1168,877,2025-11-10T16:01:38.499564,EXECUTION,,,,,"Filled 4.0 @ 6803.00"
1169,877,2025-11-10T16:01:38.501468,STATUS_UPDATE,Filled,4,0,6803.0,"Status: Filled"
1170,1418,2025-11-10T16:02:00.272617,PLACED,Placed,,,,"SELL 4 ES"
1171,1418,2025-11-10T16:02:00.348508,STATUS_UPDATE,PreSubmitted,0,4,,"Status: PreSubmitted"
1172,1418,2025-11-10T16:02:00.358825,EXECUTION,,,,,"Filled 4.0 @ 6802.75"
1173,1418,2025-11-10T16:02:00.360890,STATUS_UPDATE,Filled,4,0,6802.75,"Status: Filled"
1174,883,2025-11-10T16:02:25.304932,PLACED,Placed,,,,"SELL 4 ES"
1175,883,2025-11-10T16:02:25.365200,STATUS_UPDATE,PreSubmitted,0,4,,"Status: PreSubmitted"
1176,883,2025-11-10T16:02:25.370308,EXECUTION,,,,,"Filled 4.0 @ 6801.00"
1177,883,2025-11-10T16:02:25.373111,STATUS_UPDATE,Filled,4,0,6801.0,"Status: Filled"
1178,889,2025-11-10T16:02:46.978253,PLACED,Placed,,,,"BUY 8 ES"
1179,889,2025-11-10T16:02:47.035786,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1180,889,2025-11-10T16:02:47.040237,EXECUTION,,,,,"Filled 8.0 @ 6801.00"
1181,889,2025-11-10T16:02:47.044011,STATUS_UPDATE,Filled,8,0,6801.0,"Status: Filled"
1182,893,2025-11-10T16:02:58.993317,PLACED,Placed,,,,"BUY 8 ES"
1183,893,2025-11-10T16:02:59.055557,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1184,893,2025-11-10T16:02:59.060770,EXECUTION,,,,,"Filled 8.0 @ 6800.75"
1185,893,2025-11-10T16:02:59.063179,STATUS_UPDATE,Filled,8,0,6800.75,"Status: Filled"
1186,899,2025-11-10T16:03:37.389224,PLACED,Placed,,,,"SELL 8 ES"
1187,899,2025-11-10T16:03:37.538551,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1188,899,2025-11-10T16:03:37.544325,EXECUTION,,,,,"Filled 8.0 @ 6802.75"
1189,899,2025-11-10T16:03:37.549196,STATUS_UPDATE,Filled,8,0,6802.75,"Status: Filled"
1190,907,2025-11-10T16:04:11.410330,PLACED,Placed,,,,"SELL 8 ES"
1191,907,2025-11-10T16:04:11.470001,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1192,907,2025-11-10T16:04:11.473744,EXECUTION,,,,,"Filled 8.0 @ 6803.00"
1193,907,2025-11-10T16:04:11.478040,STATUS_UPDATE,Filled,8,0,6803.0,"Status: Filled"
1194,1474,2025-11-10T16:04:42.032175,PLACED,Placed,,,,"BUY 8 ES"
1195,1474,2025-11-10T16:04:42.088471,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1196,1474,2025-11-10T16:04:42.093688,EXECUTION,,,,,"Filled 8.0 @ 6801.00"
1197,1474,2025-11-10T16:04:42.096816,STATUS_UPDATE,Filled,8,0,6801.0,"Status: Filled"
1198,1480,2025-11-10T16:04:53.354988,PLACED,Placed,,,,"BUY 8 ES"
1199,1480,2025-11-10T16:04:53.410254,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1200,1480,2025-11-10T16:04:53.412729,EXECUTION,,,,,"Filled 8.0 @ 6800.50"
1201,1480,2025-11-10T16:04:53.414699,STATUS_UPDATE,Filled,8,0,6800.5,"Status: Filled"
1202,917,2025-11-10T16:05:47.744414,PLACED,Placed,,,,"SELL 8 ES"
1203,917,2025-11-10T16:05:47.801561,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1204,917,2025-11-10T16:05:47.805009,EXECUTION,,,,,"Filled 8.0 @ 6798.25"
1205,917,2025-11-10T16:05:47.808000,STATUS_UPDATE,Filled,8,0,6798.25,"Status: Filled"
1206,1518,2025-11-10T16:06:34.376319,PLACED,Placed,,,,"SELL 8 ES"
1207,1518,2025-11-10T16:06:34.437342,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1208,1518,2025-11-10T16:06:34.442299,EXECUTION,,,,,"Filled 8.0 @ 6798.25"
1209,1518,2025-11-10T16:06:34.444662,STATUS_UPDATE,Filled,8,0,6798.25,"Status: Filled"
1210,972,2025-11-10T16:12:58.142525,PLACED,Placed,,,,"BUY 8 ES"
1211,972,2025-11-10T16:12:58.251898,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1212,972,2025-11-10T16:12:58.256311,EXECUTION,,,,,"Filled 8.0 @ 6809.50"
1213,972,2025-11-10T16:12:58.260286,STATUS_UPDATE,Filled,8,0,6809.5,"Status: Filled"
1214,976,2025-11-10T16:13:08.635951,PLACED,Placed,,,,"BUY 8 ES"
1215,976,2025-11-10T16:13:08.696214,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1216,976,2025-11-10T16:13:08.700219,EXECUTION,,,,,"Filled 8.0 @ 6806.25"
1217,976,2025-11-10T16:13:08.703520,STATUS_UPDATE,Filled,8,0,6806.25,"Status: Filled"
1218,981,2025-11-10T16:13:51.877274,PLACED,Placed,,,,"SELL 8 ES"
1219,981,2025-11-10T16:13:52.081600,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1220,981,2025-11-10T16:13:52.125398,EXECUTION,,,,,"Filled 8.0 @ 6806.00"
1221,981,2025-11-10T16:13:52.127677,STATUS_UPDATE,Filled,8,0,6806.0,"Status: Filled"
1222,1698,2025-11-10T16:15:06.771527,PLACED,Placed,,,,"SELL 8 ES"
1223,1698,2025-11-10T16:15:06.827327,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1224,1698,2025-11-10T16:15:06.834082,EXECUTION,,,,,"Filled 8.0 @ 6806.50"
1225,1698,2025-11-10T16:15:06.836335,STATUS_UPDATE,Filled,8,0,6806.5,"Status: Filled"
1226,1742,2025-11-10T16:17:04.707955,PLACED,Placed,,,,"BUY 8 ES"
1227,1742,2025-11-10T16:17:04.761206,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1228,1742,2025-11-10T16:17:04.768112,EXECUTION,,,,,"Filled 8.0 @ 6805.75"
1229,1742,2025-11-10T16:17:04.769743,STATUS_UPDATE,Filled,8,0,6805.75,"Status: Filled"
1230,1748,2025-11-10T16:17:16.072437,PLACED,Placed,,,,"BUY 8 ES"
1231,1748,2025-11-10T16:17:16.127257,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1232,1748,2025-11-10T16:17:16.132018,EXECUTION,,,,,"Filled 8.0 @ 6804.75"
1233,1748,2025-11-10T16:17:16.133935,STATUS_UPDATE,Filled,8,0,6804.75,"Status: Filled"
1234,1798,2025-11-10T16:19:31.025399,PLACED,Placed,,,,"SELL 8 ES"
1235,1798,2025-11-10T16:19:31.084476,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1236,1798,2025-11-10T16:19:31.093222,EXECUTION,,,,,"Filled 8.0 @ 6806.00"
1237,1798,2025-11-10T16:19:31.095828,STATUS_UPDATE,Filled,8,0,6806.0,"Status: Filled"
1238,1802,2025-11-10T16:19:36.758594,PLACED,Placed,,,,"SELL 8 ES"
1239,1802,2025-11-10T16:19:36.816140,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1240,1802,2025-11-10T16:19:36.821285,EXECUTION,,,,,"Filled 8.0 @ 6806.25"
1241,1802,2025-11-10T16:19:36.823735,STATUS_UPDATE,Filled,8,0,6806.25,"Status: Filled"
1242,1826,2025-11-10T16:20:38.607182,PLACED,Placed,,,,"BUY 8 ES"
1243,1826,2025-11-10T16:20:38.660816,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1244,1826,2025-11-10T16:20:38.664642,EXECUTION,,,,,"Filled 8.0 @ 6806.00"
1245,1826,2025-11-10T16:20:38.666556,STATUS_UPDATE,Filled,8,0,6806.0,"Status: Filled"
1246,1862,2025-11-10T16:22:14.287208,PLACED,Placed,,,,"BUY 8 ES"
1247,1862,2025-11-10T16:22:14.361258,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1248,1862,2025-11-10T16:22:14.368558,EXECUTION,,,,,"Filled 8.0 @ 6801.50"
1249,1862,2025-11-10T16:22:14.372987,STATUS_UPDATE,Filled,8,0,6801.5,"Status: Filled"
1250,1906,2025-11-10T16:41:24.775097,PLACED,Placed,,,,"SELL 8 ES"
1251,1906,2025-11-10T16:41:24.870875,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1252,1906,2025-11-10T16:41:24.873764,EXECUTION,,,,,"Filled 8.0 @ 6797.25"
1253,1906,2025-11-10T16:41:24.875241,STATUS_UPDATE,Filled,8,0,6797.25,"Status: Filled"
1254,1931,2025-11-10T16:53:25.346820,PLACED,Placed,,,,"SELL 8 ES"
1255,1931,2025-11-10T16:53:25.453104,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1256,1931,2025-11-10T16:53:25.462470,EXECUTION,,,,,"Filled 8.0 @ 6799.25"
1257,1931,2025-11-10T16:53:25.464256,STATUS_UPDATE,Filled,8,0,6799.25,"Status: Filled"
1258,1066,2025-11-10T16:53:56.270047,PLACED,Placed,,,,"BUY 8 ES"
1259,1066,2025-11-10T16:53:56.326166,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1260,1066,2025-11-10T16:53:56.330434,EXECUTION,,,,,"Filled 8.0 @ 6800.50"
1261,1066,2025-11-10T16:53:56.333272,STATUS_UPDATE,Filled,8,0,6800.5,"Status: Filled"
1262,1963,2025-11-10T16:54:49.679469,PLACED,Placed,,,,"BUY 8 ES"
1263,1963,2025-11-10T16:54:49.750054,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1264,1963,2025-11-10T16:54:49.757981,EXECUTION,,,,,"Filled 1.0 @ 6798.75"
1265,1963,2025-11-10T16:54:49.762251,STATUS_UPDATE,PreSubmitted,1,7,6798.75,"Status: PreSubmitted"
1266,1963,2025-11-10T16:54:49.766175,STATUS_UPDATE,Submitted,1,7,6798.75,"Status: Submitted"
1267,1963,2025-11-10T16:54:49.769182,EXECUTION,,,,,"Filled 1.0 @ 6805.50"
1268,1963,2025-11-10T16:54:49.771340,STATUS_UPDATE,Submitted,2,6,6802.125,"Status: Submitted"
1269,1963,2025-11-10T16:54:49.877348,EXECUTION,,,,,"Filled 6.0 @ 6805.50"
1270,1963,2025-11-10T16:54:49.884019,STATUS_UPDATE,Filled,8,0,6804.65625,"Status: Filled"
1271,2005,2025-11-10T16:56:41.978577,PLACED,Placed,,,,"SELL 8 ES"
1272,2005,2025-11-10T16:56:42.031453,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1273,2005,2025-11-10T16:56:42.033500,EXECUTION,,,,,"Filled 8.0 @ 6803.50"
1274,2005,2025-11-10T16:56:42.035278,STATUS_UPDATE,Filled,8,0,6803.5,"Status: Filled"
1275,2101,2025-11-10T17:01:05.820993,PLACED,Placed,,,,"SELL 8 ES"
1276,2101,2025-11-10T17:01:05.893255,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1277,2101,2025-11-10T17:01:05.901184,EXECUTION,,,,,"Filled 8.0 @ 6812.00"
1278,2101,2025-11-10T17:01:05.902563,STATUS_UPDATE,Filled,8,0,6812.0,"Status: Filled"
1279,2137,2025-11-10T17:02:41.402184,PLACED,Placed,,,,"BUY 8 ES"
1280,2137,2025-11-10T17:02:41.539750,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1281,2137,2025-11-10T17:02:41.547417,EXECUTION,,,,,"Filled 8.0 @ 6812.50"
1282,2137,2025-11-10T17:02:41.551866,STATUS_UPDATE,Filled,8,0,6812.5,"Status: Filled"
1283,2207,2025-11-10T17:05:52.339794,PLACED,Placed,,,,"BUY 8 ES"
1284,2207,2025-11-10T17:05:52.399924,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1285,2207,2025-11-10T17:05:52.405109,EXECUTION,,,,,"Filled 8.0 @ 6818.00"
1286,2207,2025-11-10T17:05:52.406501,STATUS_UPDATE,Filled,8,0,6818.0,"Status: Filled"
1287,2265,2025-11-10T17:08:29.623748,PLACED,Placed,,,,"SELL 8 ES"
1288,2265,2025-11-10T17:08:29.683020,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1289,2265,2025-11-10T17:08:29.687158,EXECUTION,,,,,"Filled 8.0 @ 6818.00"
1290,2265,2025-11-10T17:08:29.689698,STATUS_UPDATE,Filled,8,0,6818.0,"Status: Filled"
1291,2269,2025-11-10T17:08:35.431056,PLACED,Placed,,,,"SELL 8 ES"
1292,2269,2025-11-10T17:08:35.493438,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1293,2269,2025-11-10T17:08:35.497878,EXECUTION,,,,,"Filled 8.0 @ 6818.25"
1294,2269,2025-11-10T17:08:35.501770,STATUS_UPDATE,Filled,8,0,6818.25,"Status: Filled"
1295,2273,2025-11-10T17:08:41.233678,PLACED,Placed,,,,"BUY 8 ES"
1296,2273,2025-11-10T17:08:41.290555,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1297,2273,2025-11-10T17:08:41.294412,EXECUTION,,,,,"Filled 8.0 @ 6818.00"
1298,2273,2025-11-10T17:08:41.295742,STATUS_UPDATE,Filled,8,0,6818.0,"Status: Filled"
1299,2281,2025-11-10T17:08:58.250716,PLACED,Placed,,,,"BUY 8 ES"
1300,2281,2025-11-10T17:08:58.306688,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1301,2281,2025-11-10T17:08:58.311170,EXECUTION,,,,,"Filled 8.0 @ 6817.25"
1302,2281,2025-11-10T17:08:58.313412,STATUS_UPDATE,Filled,8,0,6817.25,"Status: Filled"
1303,669,2025-11-10T17:09:06.329128,PLACED,Placed,,,,"BUY 8 ES"
1304,669,2025-11-10T17:09:06.385239,STATUS_UPDATE,Inactive,0,8,,"Status: Inactive"
1305,669,2025-11-10T17:09:06.388236,STATUS_UPDATE,Cancelled,0,8,,"Status: Cancelled"
1306,669,2025-11-10T17:09:06.390127,STATUS_UPDATE,Inactive,0,8,,"Status: Inactive"
1307,1148,2025-11-10T17:09:08.571422,PLACED,Placed,,,,"SELL 8 ES"
1308,1148,2025-11-10T17:09:08.629375,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1309,1148,2025-11-10T17:09:08.634421,EXECUTION,,,,,"Filled 8.0 @ 6817.50"
1310,1148,2025-11-10T17:09:08.636596,STATUS_UPDATE,Filled,8,0,6817.5,"Status: Filled"
1311,1174,2025-11-10T17:14:32.812794,PLACED,Placed,,,,"SELL 8 ES"
1312,1174,2025-11-10T17:14:32.889237,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1313,1174,2025-11-10T17:14:32.896040,EXECUTION,,,,,"Filled 4.0 @ 6811.25"
1314,1174,2025-11-10T17:14:32.898190,STATUS_UPDATE,PreSubmitted,4,4,6811.25,"Status: PreSubmitted"
1315,1174,2025-11-10T17:14:32.900064,STATUS_UPDATE,Submitted,4,4,6811.25,"Status: Submitted"
1316,1174,2025-11-10T17:14:33.008948,EXECUTION,,,,,"Filled 4.0 @ 6804.50"
1317,1174,2025-11-10T17:14:33.011944,STATUS_UPDATE,Filled,8,0,6807.875,"Status: Filled"
1318,2403,2025-11-10T17:14:34.870053,PLACED,Placed,,,,"BUY 8 ES"
1319,2403,2025-11-10T17:14:34.924630,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1320,2403,2025-11-10T17:14:34.929281,EXECUTION,,,,,"Filled 8.0 @ 6810.75"
1321,2403,2025-11-10T17:14:34.931738,STATUS_UPDATE,Filled,8,0,6810.75,"Status: Filled"
1322,2407,2025-11-10T17:14:40.597520,PLACED,Placed,,,,"BUY 8 ES"
1323,2407,2025-11-10T17:14:40.654289,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1324,2407,2025-11-10T17:14:40.658590,EXECUTION,,,,,"Filled 8.0 @ 6810.50"
1325,2407,2025-11-10T17:14:40.660260,STATUS_UPDATE,Filled,8,0,6810.5,"Status: Filled"
1326,2491,2025-11-10T17:18:30.800520,PLACED,Placed,,,,"SELL 8 ES"
1327,2491,2025-11-10T17:18:30.861795,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1328,2491,2025-11-10T17:18:30.868569,EXECUTION,,,,,"Filled 8.0 @ 6813.25"
1329,2491,2025-11-10T17:18:30.871080,STATUS_UPDATE,Filled,8,0,6813.25,"Status: Filled"
1330,2497,2025-11-10T17:18:42.143228,PLACED,Placed,,,,"SELL 8 ES"
1331,2497,2025-11-10T17:18:42.199504,STATUS_UPDATE,PreSubmitted,0,8,,"Status: PreSubmitted"
1332,2497,2025-11-10T17:18:42.204027,EXECUTION,,,,,"Filled 8.0 @ 6813.50"
1333,2497,2025-11-10T17:18:42.206437,STATUS_UPDATE,Filled,8,0,6813.5,"Status: Filled"
1334,2670,2025-11-10T17:27:49.776238,PLACED,Placed,,,,"BUY 8 ES"
